id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
the-old-town-udaipur-in04304,The Old Town Udaipur,Udaipur,udaipur,"87, Lake Pichola, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.2,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-old-town-udaipur-in04304
the-maharajas-crystal-udaipur-in04305,The Maharaja's Crystal Udaipur,Udaipur,udaipur,"443, Fateh Sagar, near City Palace, Udaipur, Rajasthan 313004",,,4.2,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-crystal-udaipur-in04305
udaipur-vintage-hotel-in04306,Udaipur Vintage Hotel,Udaipur,udaipur,"565, Ambamata, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.9,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=udaipur-vintage-hotel-in04306
aria-manor-udaipur-in04307,Aria Manor Udaipur,Udaipur,udaipur,"443, City Palace Rd, near City Palace, Udaipur, Rajasthan 313002",,,4.8,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aria-manor-udaipur-in04307
hotel-udaipur-royal-in04308,Hotel Udaipur Royal,Udaipur,udaipur,"88, Hiran Magri, Sajjangarh, Udaipur, Rajasthan 313002",,,4.0,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-udaipur-royal-in04308
sapphire-haveli-udaipur-in04309,Sapphire Haveli Udaipur,Udaipur,udaipur,"318, Lake Pichola, near City Palace, Udaipur, Rajasthan 313001",,,4.6,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=sapphire-haveli-udaipur-in04309
udaipur-heritage-stay-in04310,Udaipur Heritage Stay,Udaipur,udaipur,"559, Lake Pichola, Lal Ghat, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=udaipur-heritage-stay-in04310
royal-udaipur-suites-in04311,Royal Udaipur Suites,Udaipur,udaipur,"204, Lal Ghat, City of Lakes, Udaipur, Rajasthan 313001",,,4.7,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=royal-udaipur-suites-in04311
the-velvet-mansion-udaipur-in04312,The Velvet Mansion Udaipur,Udaipur,udaipur,"349, Fateh Sagar, City of Lakes, Udaipur, Rajasthan 313004",,,4.5,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-velvet-mansion-udaipur-in04312
indigo-niwas-boutique-udaipur-in04313,Indigo Niwas Boutique Udaipur,Udaipur,udaipur,"483, Sajjangarh Rd, near City Palace, Udaipur, Rajasthan 313002",,,4.2,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=indigo-niwas-boutique-udaipur-in04313
hotel-udaipur-imperial-in04314,Hotel Udaipur Imperial,Udaipur,udaipur,"466, Ambamata, Lal Ghat, Udaipur, Rajasthan 313004",,,4.1,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-udaipur-imperial-in04314
hotel-indigo-palace-udaipur-in04315,Hotel Indigo Palace Udaipur,Udaipur,udaipur,"58, Fateh Sagar, City of Lakes, Udaipur, Rajasthan 313004",,,4.4,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-indigo-palace-udaipur-in04315
heritage-house-udaipur-in04316,Heritage House Udaipur,Udaipur,udaipur,"20, Fateh Sagar, Lal Ghat, Udaipur, Rajasthan 313002",,,4.0,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=heritage-house-udaipur-in04316
emerald-manor-udaipur-in04317,Emerald Manor Udaipur,Udaipur,udaipur,"208, City Palace Rd, City of Lakes, Udaipur, Rajasthan 313002",,,4.7,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=emerald-manor-udaipur-in04317
wooden-heritage-inn-udaipur-in04318,Wooden Heritage Inn Udaipur,Udaipur,udaipur,"595, Lake Pichola, City of Lakes, Udaipur, Rajasthan 313004",,,4.1,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=wooden-heritage-inn-udaipur-in04318
the-marigold-mansion-udaipur-in04319,The Marigold Mansion Udaipur,Udaipur,udaipur,"568, Hiran Magri, Fateh Sagar, Udaipur, Rajasthan 313004",,,4.5,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-marigold-mansion-udaipur-in04319
royal-heritage-inn-udaipur-in04320,Royal Heritage Inn Udaipur,Udaipur,udaipur,"315, Ambamata, near Lake Pichola, Udaipur, Rajasthan 313002",,,4.7,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=royal-heritage-inn-udaipur-in04320
the-maharajas-highland-udaipur-in04321,The Maharaja's Highland Udaipur,Udaipur,udaipur,"169, Hiran Magri, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-highland-udaipur-in04321
regal-haveli-udaipur-in04322,Regal Haveli Udaipur,Udaipur,udaipur,"275, Sajjangarh Rd, Sajjangarh, Udaipur, Rajasthan 313004",,,4.3,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=regal-haveli-udaipur-in04322
hotel-regal-palace-udaipur-in04323,Hotel Regal Palace Udaipur,Udaipur,udaipur,"573, Lal Ghat, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.4,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-regal-palace-udaipur-in04323
royal-niwas-boutique-udaipur-in04324,Royal Niwas Boutique Udaipur,Udaipur,udaipur,"569, Lal Ghat, Sajjangarh, Udaipur, Rajasthan 313004",,,4.8,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=royal-niwas-boutique-udaipur-in04324
royal-manor-udaipur-in04325,Royal Manor Udaipur,Udaipur,udaipur,"400, Sajjangarh Rd, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.0,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=royal-manor-udaipur-in04325
serene-heritage-inn-udaipur-in04326,Serene Heritage Inn Udaipur,Udaipur,udaipur,"104, Lake Pichola, near City Palace, Udaipur, Rajasthan 313002",,,4.9,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=serene-heritage-inn-udaipur-in04326
misty-manor-udaipur-in04327,Misty Manor Udaipur,Udaipur,udaipur,"339, Hiran Magri, City of Lakes, Udaipur, Rajasthan 313004",,,4.3,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=misty-manor-udaipur-in04327
saffron-manor-udaipur-in04328,Saffron Manor Udaipur,Udaipur,udaipur,"2, Ambamata, near City Palace, Udaipur, Rajasthan 313002",,,4.4,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=saffron-manor-udaipur-in04328
sunrise-niwas-boutique-udaipur-in04329,Sunrise Niwas Boutique Udaipur,Udaipur,udaipur,"569, Hiran Magri, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.7,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=sunrise-niwas-boutique-udaipur-in04329
cosy-manor-udaipur-in04330,Cosy Manor Udaipur,Udaipur,udaipur,"468, Lake Pichola, Sajjangarh, Udaipur, Rajasthan 313002",,,4.3,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=cosy-manor-udaipur-in04330
the-heritage-mansion-udaipur-in04331,The Heritage Mansion Udaipur,Udaipur,udaipur,"469, Ambamata, near City Palace, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-heritage-mansion-udaipur-in04331
marigold-manor-udaipur-in04332,Marigold Manor Udaipur,Udaipur,udaipur,"207, Sajjangarh Rd, Lal Ghat, Udaipur, Rajasthan 313002",,,4.9,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=marigold-manor-udaipur-in04332
casa-niwas-boutique-udaipur-in04333,Casa Niwas Boutique Udaipur,Udaipur,udaipur,"167, Sajjangarh Rd, near City Palace, Udaipur, Rajasthan 313001",,,4.6,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=casa-niwas-boutique-udaipur-in04333
saffron-niwas-boutique-udaipur-in04334,Saffron Niwas Boutique Udaipur,Udaipur,udaipur,"381, Lal Ghat, Lal Ghat, Udaipur, Rajasthan 313002",,,4.9,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=saffron-niwas-boutique-udaipur-in04334
hotel-wooden-palace-udaipur-in04335,Hotel Wooden Palace Udaipur,Udaipur,udaipur,"298, Hiran Magri, City of Lakes, Udaipur, Rajasthan 313002",,,4.5,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-wooden-palace-udaipur-in04335
azure-niwas-boutique-udaipur-in04336,Azure Niwas Boutique Udaipur,Udaipur,udaipur,"152, Hiran Magri, near Lake Pichola, Udaipur, Rajasthan 313004",,,4.6,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=azure-niwas-boutique-udaipur-in04336
tranquil-manor-udaipur-in04337,Tranquil Manor Udaipur,Udaipur,udaipur,"352, Ambamata, near Lake Pichola, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=tranquil-manor-udaipur-in04337
crystal-haveli-udaipur-in04338,Crystal Haveli Udaipur,Udaipur,udaipur,"175, City Palace Rd, Lal Ghat, Udaipur, Rajasthan 313004",,,4.4,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=crystal-haveli-udaipur-in04338
indigo-heritage-inn-udaipur-in04339,Indigo Heritage Inn Udaipur,Udaipur,udaipur,"452, Fateh Sagar, City of Lakes, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=indigo-heritage-inn-udaipur-in04339
the-maharajas-royal-udaipur-in04340,The Maharaja's Royal Udaipur,Udaipur,udaipur,"378, Sajjangarh Rd, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-royal-udaipur-in04340
the-serene-mansion-udaipur-in04341,The Serene Mansion Udaipur,Udaipur,udaipur,"353, Lal Ghat, near Lake Pichola, Udaipur, Rajasthan 313002",,,4.2,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-serene-mansion-udaipur-in04341
the-maharajas-casa-udaipur-in04342,The Maharaja's Casa Udaipur,Udaipur,udaipur,"362, City Palace Rd, City of Lakes, Udaipur, Rajasthan 313004",,,4.4,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-casa-udaipur-in04342
the-maharajas-aria-udaipur-in04343,The Maharaja's Aria Udaipur,Udaipur,udaipur,"386, Ambamata, Fateh Sagar, Udaipur, Rajasthan 313004",,,4.6,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-aria-udaipur-in04343
hotel-heritage-palace-udaipur-in04344,Hotel Heritage Palace Udaipur,Udaipur,udaipur,"309, Sajjangarh Rd, Sajjangarh, Udaipur, Rajasthan 313001",,,4.6,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-heritage-palace-udaipur-in04344
silver-haveli-udaipur-in04345,Silver Haveli Udaipur,Udaipur,udaipur,"343, Lake Pichola, Sajjangarh, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=silver-haveli-udaipur-in04345
alpine-niwas-boutique-udaipur-in04346,Alpine Niwas Boutique Udaipur,Udaipur,udaipur,"561, Lake Pichola, Sajjangarh, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=alpine-niwas-boutique-udaipur-in04346
the-maharajas-ocean-udaipur-in04347,The Maharaja's Ocean Udaipur,Udaipur,udaipur,"510, Lal Ghat, near City Palace, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-ocean-udaipur-in04347
the-aspen-mansion-udaipur-in04348,The Aspen Mansion Udaipur,Udaipur,udaipur,"254, Hiran Magri, near Lake Pichola, Udaipur, Rajasthan 313002",,,4.2,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-aspen-mansion-udaipur-in04348
velvet-heritage-inn-udaipur-in04349,Velvet Heritage Inn Udaipur,Udaipur,udaipur,"210, Fateh Sagar, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=velvet-heritage-inn-udaipur-in04349
cosy-niwas-boutique-udaipur-in04350,Cosy Niwas Boutique Udaipur,Udaipur,udaipur,"161, Hiran Magri, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.2,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=cosy-niwas-boutique-udaipur-in04350
the-whispering-mansion-udaipur-in04351,The Whispering Mansion Udaipur,Udaipur,udaipur,"132, Lake Pichola, Sajjangarh, Udaipur, Rajasthan 313002",,,4.7,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-whispering-mansion-udaipur-in04351
hotel-orchid-palace-udaipur-in04352,Hotel Orchid Palace Udaipur,Udaipur,udaipur,"222, Fateh Sagar, Sajjangarh, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-orchid-palace-udaipur-in04352
aspen-manor-udaipur-in04353,Aspen Manor Udaipur,Udaipur,udaipur,"168, Fateh Sagar, City of Lakes, Udaipur, Rajasthan 313002",,,4.2,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aspen-manor-udaipur-in04353
misty-haveli-udaipur-in04354,Misty Haveli Udaipur,Udaipur,udaipur,"69, Lake Pichola, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.0,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=misty-haveli-udaipur-in04354
casa-haveli-udaipur-in04355,Casa Haveli Udaipur,Udaipur,udaipur,"199, Hiran Magri, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.8,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=casa-haveli-udaipur-in04355
hotel-sunrise-palace-udaipur-in04356,Hotel Sunrise Palace Udaipur,Udaipur,udaipur,"592, Ambamata, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.9,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-sunrise-palace-udaipur-in04356
the-alpine-mansion-udaipur-in04357,The Alpine Mansion Udaipur,Udaipur,udaipur,"567, Ambamata, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-alpine-mansion-udaipur-in04357
tranquil-haveli-udaipur-in04358,Tranquil Haveli Udaipur,Udaipur,udaipur,"49, Lal Ghat, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.5,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=tranquil-haveli-udaipur-in04358
the-ocean-mansion-udaipur-in04359,The Ocean Mansion Udaipur,Udaipur,udaipur,"450, Sajjangarh Rd, near Lake Pichola, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-ocean-mansion-udaipur-in04359
imperial-manor-udaipur-in04360,Imperial Manor Udaipur,Udaipur,udaipur,"179, Lake Pichola, near City Palace, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=imperial-manor-udaipur-in04360
whispering-niwas-boutique-udaipur-in04361,Whispering Niwas Boutique Udaipur,Udaipur,udaipur,"10, Sajjangarh Rd, Lal Ghat, Udaipur, Rajasthan 313002",,,4.5,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=whispering-niwas-boutique-udaipur-in04361
the-vintage-mansion-udaipur-in04362,The Vintage Mansion Udaipur,Udaipur,udaipur,"543, Fateh Sagar, near City Palace, Udaipur, Rajasthan 313004",,,4.0,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-vintage-mansion-udaipur-in04362
regal-niwas-boutique-udaipur-in04363,Regal Niwas Boutique Udaipur,Udaipur,udaipur,"186, Fateh Sagar, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.7,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=regal-niwas-boutique-udaipur-in04363
hotel-maple-palace-udaipur-in04364,Hotel Maple Palace Udaipur,Udaipur,udaipur,"405, Fateh Sagar, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.8,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-maple-palace-udaipur-in04364
vintage-niwas-boutique-udaipur-in04365,Vintage Niwas Boutique Udaipur,Udaipur,udaipur,"183, Ambamata, City of Lakes, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=vintage-niwas-boutique-udaipur-in04365
hotel-crown-palace-udaipur-in04366,Hotel Crown Palace Udaipur,Udaipur,udaipur,"236, Lake Pichola, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-crown-palace-udaipur-in04366
maple-niwas-boutique-udaipur-in04367,Maple Niwas Boutique Udaipur,Udaipur,udaipur,"204, Lal Ghat, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.1,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=maple-niwas-boutique-udaipur-in04367
serene-manor-udaipur-in04368,Serene Manor Udaipur,Udaipur,udaipur,"169, City Palace Rd, City of Lakes, Udaipur, Rajasthan 313004",,,4.6,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=serene-manor-udaipur-in04368
hotel-silver-palace-udaipur-in04369,Hotel Silver Palace Udaipur,Udaipur,udaipur,"423, Hiran Magri, City of Lakes, Udaipur, Rajasthan 313004",,,4.3,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-silver-palace-udaipur-in04369
emerald-niwas-boutique-udaipur-in04370,Emerald Niwas Boutique Udaipur,Udaipur,udaipur,"428, Hiran Magri, near City Palace, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=emerald-niwas-boutique-udaipur-in04370
imperial-heritage-inn-udaipur-in04371,Imperial Heritage Inn Udaipur,Udaipur,udaipur,"391, City Palace Rd, City of Lakes, Udaipur, Rajasthan 313001",,,4.5,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=imperial-heritage-inn-udaipur-in04371
aspen-niwas-boutique-udaipur-in04372,Aspen Niwas Boutique Udaipur,Udaipur,udaipur,"469, Ambamata, Sajjangarh, Udaipur, Rajasthan 313004",,,4.0,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aspen-niwas-boutique-udaipur-in04372
silver-heritage-inn-udaipur-in04373,Silver Heritage Inn Udaipur,Udaipur,udaipur,"311, Sajjangarh Rd, Fateh Sagar, Udaipur, Rajasthan 313002",,,4.4,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=silver-heritage-inn-udaipur-in04373
whispering-heritage-inn-udaipur-in04374,Whispering Heritage Inn Udaipur,Udaipur,udaipur,"267, Lake Pichola, near City Palace, Udaipur, Rajasthan 313004",,,4.4,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=whispering-heritage-inn-udaipur-in04374
aspen-haveli-udaipur-in04375,Aspen Haveli Udaipur,Udaipur,udaipur,"222, City Palace Rd, Lal Ghat, Udaipur, Rajasthan 313004",,,4.3,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aspen-haveli-udaipur-in04375
hotel-sapphire-palace-udaipur-in04376,Hotel Sapphire Palace Udaipur,Udaipur,udaipur,"518, City Palace Rd, Sajjangarh, Udaipur, Rajasthan 313002",,,4.8,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-sapphire-palace-udaipur-in04376
hotel-aria-palace-udaipur-in04377,Hotel Aria Palace Udaipur,Udaipur,udaipur,"65, Lake Pichola, Lal Ghat, Udaipur, Rajasthan 313004",,,4.0,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-aria-palace-udaipur-in04377
azure-manor-udaipur-in04378,Azure Manor Udaipur,Udaipur,udaipur,"579, Sajjangarh Rd, Lal Ghat, Udaipur, Rajasthan 313001",,,4.6,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=azure-manor-udaipur-in04378
the-maharajas-aurora-udaipur-in04379,The Maharaja's Aurora Udaipur,Udaipur,udaipur,"590, Lake Pichola, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.7,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-aurora-udaipur-in04379
the-maharajas-wooden-udaipur-in04380,The Maharaja's Wooden Udaipur,Udaipur,udaipur,"524, Sajjangarh Rd, City of Lakes, Udaipur, Rajasthan 313004",,,4.7,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-wooden-udaipur-in04380
the-maharajas-sapphire-udaipur-in04381,The Maharaja's Sapphire Udaipur,Udaipur,udaipur,"237, Lake Pichola, near City Palace, Udaipur, Rajasthan 313002",,,4.6,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-sapphire-udaipur-in04381
highland-haveli-udaipur-in04382,Highland Haveli Udaipur,Udaipur,udaipur,"439, Sajjangarh Rd, near City Palace, Udaipur, Rajasthan 313004",,,4.3,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=highland-haveli-udaipur-in04382
hotel-aurora-palace-udaipur-in04383,Hotel Aurora Palace Udaipur,Udaipur,udaipur,"448, Ambamata, near Lake Pichola, Udaipur, Rajasthan 313001",,,4.3,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-aurora-palace-udaipur-in04383
the-maharajas-serene-udaipur-in04384,The Maharaja's Serene Udaipur,Udaipur,udaipur,"560, Hiran Magri, near City Palace, Udaipur, Rajasthan 313001",,,4.4,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-serene-udaipur-in04384
the-maharajas-pearl-udaipur-in04385,The Maharaja's Pearl Udaipur,Udaipur,udaipur,"81, Lal Ghat, City of Lakes, Udaipur, Rajasthan 313004",,,4.1,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-pearl-udaipur-in04385
the-maharajas-whispering-udaipur-in04386,The Maharaja's Whispering Udaipur,Udaipur,udaipur,"454, City Palace Rd, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.6,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-maharajas-whispering-udaipur-in04386
marigold-haveli-udaipur-in04387,Marigold Haveli Udaipur,Udaipur,udaipur,"420, Lake Pichola, Fateh Sagar, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=marigold-haveli-udaipur-in04387
the-silver-mansion-udaipur-in04388,The Silver Mansion Udaipur,Udaipur,udaipur,"502, Fateh Sagar, Sajjangarh, Udaipur, Rajasthan 313001",,,4.1,313001,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-silver-mansion-udaipur-in04388
aria-niwas-boutique-udaipur-in04389,Aria Niwas Boutique Udaipur,Udaipur,udaipur,"392, Lal Ghat, Fateh Sagar, Udaipur, Rajasthan 313004",,,4.5,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aria-niwas-boutique-udaipur-in04389
silver-manor-udaipur-in04390,Silver Manor Udaipur,Udaipur,udaipur,"239, Lake Pichola, near City Palace, Udaipur, Rajasthan 313002",,,4.7,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=silver-manor-udaipur-in04390
hotel-imperial-palace-udaipur-in04391,Hotel Imperial Palace Udaipur,Udaipur,udaipur,"256, Fateh Sagar, near City Palace, Udaipur, Rajasthan 313004",,,4.0,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-imperial-palace-udaipur-in04391
hotel-crown-palace-udaipur-92-in04392,Hotel Crown Palace Udaipur 92,Udaipur,udaipur,"199, City Palace Rd, near City Palace, Udaipur, Rajasthan 313002",,,4.9,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=hotel-crown-palace-udaipur-92-in04392
the-highland-mansion-udaipur-in04393,The Highland Mansion Udaipur,Udaipur,udaipur,"393, Ambamata, near City Palace, Udaipur, Rajasthan 313002",,,4.6,313002,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=the-highland-mansion-udaipur-in04393
aurora-haveli-udaipur-in04394,Aurora Haveli Udaipur,Udaipur,udaipur,"269, Ambamata, City of Lakes, Udaipur, Rajasthan 313004",,,4.1,313004,,Hotel,yes,,,,,https://hotelzz.in/property.html?id=aurora-haveli-udaipur-in04394
